Timestamp,Temp_mC,Freq_kHz
2026-06-16 13:49:09,57000,3199881
2026-06-16 13:49:14,57000,3200000
2026-06-16 13:49:19,58000,3200001
2026-06-16 13:49:25,57000,3200001
2026-06-16 13:49:30,57000,3199998
2026-06-16 13:49:35,57000,3200001
2026-06-16 13:49:40,56000,3200000
2026-06-16 13:49:45,57000,3200001
2026-06-16 13:49:50,56000,3200000
2026-06-16 13:49:55,57000,3200000
2026-06-16 13:50:00,56000,3200000
2026-06-16 13:50:05,56000,3200000
2026-06-16 13:50:11,57000,3199999
2026-06-16 13:50:16,57000,3199998
2026-06-16 13:50:21,57000,3200000
2026-06-16 13:50:26,56000,3199999
2026-06-16 13:50:31,56000,3200000
2026-06-16 13:50:36,56000,3200000
2026-06-16 13:50:41,57000,3199995
2026-06-16 13:50:46,56000,3200001
2026-06-16 13:50:51,57000,3200001
2026-06-16 13:50:56,56000,3200000
2026-06-16 13:51:02,57000,3199998
2026-06-16 13:51:07,56000,3201299
2026-06-16 13:51:12,57000,3199001
2026-06-16 13:51:17,57000,3199998
2026-06-16 13:51:22,57000,3199998
2026-06-16 13:51:27,57000,3200000
2026-06-16 13:51:32,57000,3200000
2026-06-16 13:51:37,57000,3200002
2026-06-16 13:51:42,56000,3200000
2026-06-16 13:51:47,57000,3200000
2026-06-16 13:51:52,56000,3200001
2026-06-16 13:51:57,56000,3199701
2026-06-16 13:52:02,56000,3199998
2026-06-16 13:52:07,57000,3199998
2026-06-16 13:52:12,57000,3200001
2026-06-16 13:52:18,57000,3200009
2026-06-16 13:52:23,57000,3200001
2026-06-16 13:52:28,57000,3200000
2026-06-16 13:52:33,57000,3200001
2026-06-16 13:52:38,56000,3200001
2026-06-16 13:52:43,56000,3248177
2026-06-16 13:52:48,56000,3198446
2026-06-16 13:52:53,57000,3200001
2026-06-16 13:52:58,58000,3200000
2026-06-16 13:53:03,58000,3200001
2026-06-16 13:53:08,57000,3200000
2026-06-16 13:53:14,58000,3200000
2026-06-16 13:53:19,58000,3199998
2026-06-16 13:53:24,58000,3200027
2026-06-16 13:53:29,58000,3200000
2026-06-16 13:53:34,57000,3200001
2026-06-16 13:53:39,58000,3200000
2026-06-16 13:53:44,58000,3199998
2026-06-16 13:53:49,57000,3199998
2026-06-16 13:53:55,58000,3199998
2026-06-16 13:54:00,57000,3199998
2026-06-16 13:54:05,57000,3200001
2026-06-16 13:54:10,58000,3200000
2026-06-16 13:54:15,59000,3200001
2026-06-16 13:54:20,58000,3200001
2026-06-16 13:54:25,57000,3200000
2026-06-16 13:54:30,57000,3200000
2026-06-16 13:54:35,58000,3200000
2026-06-16 13:54:41,58000,3200000
2026-06-16 13:54:46,58000,3200001
2026-06-16 13:54:51,58000,3200000
2026-06-16 13:54:56,58000,3199368
2026-06-16 13:55:01,58000,3200001
2026-06-16 13:55:06,58000,3200000
2026-06-16 13:55:11,58000,3200000
2026-06-16 13:55:16,58000,3200001
2026-06-16 13:55:21,58000,3200001
2026-06-16 13:55:27,58000,3200001
2026-06-16 13:55:32,58000,3200000
2026-06-16 13:55:37,57000,3200000
2026-06-16 13:55:42,58000,3200000
2026-06-16 13:55:47,57000,3200000
2026-06-16 13:55:52,57000,3199998
2026-06-16 13:55:57,57000,3598315
2026-06-16 13:56:02,58000,3199998
2026-06-16 13:56:07,59000,3199998
2026-06-16 13:56:12,58000,3199998
2026-06-16 13:56:17,58000,3200000
2026-06-16 13:56:23,59000,3200001
2026-06-16 13:56:28,58000,3200000
2026-06-16 13:56:33,57000,3200001
